ID,City,Price,Day,Room Type,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
253,Amsterdam,"€ 1,038.36",Weekday,Entire home/apt,4,FALSE,0,0,9,99,2,0.20,0.25
254,Amsterdam,"€ 2,500.88",Weekday,Entire home/apt,4,FALSE,0,0,9,100,1,1.43,1.20
255,Amsterdam,€ 399.55,Weekday,Private room,2,FALSE,0,1,9,88,0,0.96,0.66
256,Amsterdam,€ 407.99,Weekday,Private room,2,FALSE,0,1,9,82,0,1.73,0.11
257,Amsterdam,€ 407.99,Weekday,Private room,2,FALSE,0,1,8,78,0,1.76,0.13
258,Amsterdam,€ 319.41,Weekday,Private room,2,FALSE,1,0,9,96,1,1.11,1.20
259,Amsterdam,€ 817.14,Weekday,Entire home/apt,4,FALSE,1,0,10,100,3,4.19,0.15
260,Amsterdam,€ 792.77,Weekday,Entire home/apt,6,FALSE,0,0,9,92,3,6.45,2.53
261,Amsterdam,€ 274.18,Weekday,Private room,2,FALSE,1,0,9,90,1,1.16,0.61
262,Amsterdam,€ 774.26,Weekday,Entire home/apt,2,FALSE,0,0,9,93,1,0.35,0.42
263,Amsterdam,€ 221.22,Weekday,Private room,2,FALSE,0,0,10,100,1,9.23,0.29
264,Amsterdam,€ 436.34,Weekday,Private room,2,FALSE,0,1,9,90,0,1.09,0.56
265,Amsterdam,€ 974.62,Weekday,Entire home/apt,3,FALSE,0,0,10,95,1,1.22,0.29
266,Amsterdam,"€ 1,044.69",Weekday,Entire home/apt,5,FALSE,0,0,9,96,3,3.51,1.66
267,Amsterdam,€ 607.18,Weekday,Private room,4,TRUE,1,0,10,96,1,1.43,1.32
268,Amsterdam,€ 314.48,Weekday,Private room,2,FALSE,1,0,9,91,1,2.12,0.23
269,Amsterdam,€ 390.65,Weekday,Private room,2,TRUE,1,0,9,86,1,1.43,1.32
270,Amsterdam,€ 449.70,Weekday,Private room,4,TRUE,0,0,10,98,1,0.24,0.48
271,Amsterdam,€ 181.85,Weekday,Private room,2,FALSE,1,0,10,87,1,2.72,1.53
272,Amsterdam,"€ 2,458.23",Weekday,Entire home/apt,5,FALSE,0,0,10,100,3,1.16,0.91
273,Amsterdam,€ 410.33,Weekday,Entire home/apt,2,FALSE,0,0,8,91,1,2.03,1.31
274,Amsterdam,€ 771.68,Weekday,Entire home/apt,2,FALSE,0,0,9,96,1,2.67,0.62
275,Amsterdam,€ 415.25,Weekday,Entire home/apt,4,TRUE,0,0,10,96,2,7.08,3.20
276,Amsterdam,€ 577.41,Weekday,Entire home/apt,2,FALSE,1,0,9,97,1,1.25,0.50
277,Amsterdam,€ 531.95,Weekday,Entire home/apt,2,FALSE,0,0,9,93,1,1.21,0.99
278,Amsterdam,€ 552.81,Weekday,Entire home/apt,4,FALSE,0,0,9,96,2,6.33,4.41
279,Amsterdam,"€ 1,651.86",Weekday,Entire home/apt,4,FALSE,0,0,10,100,3,0.95,0.82
280,Amsterdam,€ 282.85,Weekday,Entire home/apt,2,TRUE,0,0,10,98,1,4.05,1.21
281,Amsterdam,€ 348.00,Weekday,Private room,4,TRUE,0,0,10,100,2,7.45,2.46
282,Amsterdam,€ 485.55,Weekday,Entire home/apt,3,FALSE,0,0,9,95,2,2.42,1.39
283,Amsterdam,€ 436.34,Weekday,Private room,2,TRUE,0,0,10,98,1,0.73,0.31
284,Amsterdam,€ 221.22,Weekday,Private room,2,FALSE,1,0,10,93,1,2.77,1.31
285,Amsterdam,€ 460.95,Weekday,Entire home/apt,2,TRUE,0,0,10,98,1,1.66,0.04
286,Amsterdam,€ 552.81,Weekday,Entire home/apt,4,FALSE,0,0,9,99,3,8.15,3.31
287,Amsterdam,€ 368.85,Weekday,Entire home/apt,2,FALSE,0,0,10,93,1,6.98,0.07
288,Amsterdam,€ 209.03,Weekday,Private room,2,FALSE,1,0,9,89,0,4.63,0.85
289,Amsterdam,€ 568.98,Weekday,Private room,3,FALSE,0,1,10,92,0,0.50,0.28
290,Amsterdam,"€ 1,044.69",Weekday,Entire home/apt,4,TRUE,0,0,9,94,2,1.74,0.38
291,Amsterdam,€ 489.30,Weekday,Entire home/apt,2,FALSE,1,0,8,85,1,0.53,0.15
292,Amsterdam,€ 239.73,Weekday,Private room,2,FALSE,0,0,9,91,1,1.88,0.77
293,Amsterdam,€ 734.89,Weekday,Entire home/apt,4,FALSE,0,1,9,89,2,0.83,0.65
294,Amsterdam,€ 274.18,Weekday,Private room,2,TRUE,0,0,10,96,1,3.17,0.64
295,Amsterdam,€ 399.55,Weekday,Private room,2,FALSE,0,1,10,95,1,1.12,0.48
296,Amsterdam,€ 337.92,Weekday,Private room,3,FALSE,0,0,10,86,1,3.04,1.69
297,Amsterdam,€ 474.07,Weekday,Entire home/apt,4,FALSE,0,0,10,100,2,7.49,3.32
298,Amsterdam,€ 534.76,Weekday,Entire home/apt,2,FALSE,0,0,10,96,1,2.29,1.68
299,Amsterdam,€ 436.34,Weekday,Private room,2,FALSE,0,1,9,92,0,0.98,0.64
300,Amsterdam,"€ 1,112.18",Weekday,Entire home/apt,4,FALSE,0,0,9,97,2,0.94,0.91
301,Amsterdam,€ 614.44,Weekday,Private room,4,FALSE,0,0,9,95,2,0.87,0.94
302,Amsterdam,€ 202.70,Weekday,Private room,2,FALSE,0,0,9,86,1,3.58,1.08
303,Amsterdam,€ 430.25,Weekday,Entire home/apt,2,FALSE,0,0,10,96,1,3.48,1.34
304,Amsterdam,€ 243.25,Weekday,Private room,2,FALSE,1,0,9,92,1,7.10,0.20
305,Amsterdam,€ 277.69,Weekday,Private room,2,TRUE,1,0,10,97,1,2.76,1.61
306,Amsterdam,€ 356.43,Weekday,Private room,2,FALSE,0,0,10,99,1,2.93,0.99
307,Amsterdam,€ 555.39,Weekday,Private room,3,TRUE,0,0,10,96,1,0.40,0.42
308,Amsterdam,€ 352.68,Weekday,Entire home/apt,2,FALSE,0,0,9,96,1,4.75,0.29
309,Amsterdam,€ 318.23,Weekday,Private room,4,FALSE,1,0,9,94,1,0.64,0.71
310,Amsterdam,€ 368.62,Weekday,Entire home/apt,2,TRUE,0,0,9,98,1,1.84,1.57
311,Amsterdam,€ 774.26,Weekday,Private room,4,TRUE,0,0,10,99,1,3.24,2.03
312,Amsterdam,"€ 1,029.93",Weekday,Entire home/apt,4,TRUE,0,0,9,95,1,1.78,0.39
313,Amsterdam,€ 326.67,Weekday,Entire home/apt,4,FALSE,0,0,8,90,3,3.93,1.97
314,Amsterdam,€ 299.72,Weekday,Private room,2,FALSE,0,0,10,100,1,3.81,1.11
315,Amsterdam,€ 688.02,Weekday,Entire home/apt,4,FALSE,0,0,8,91,2,4.89,0.83
316,Amsterdam,€ 399.32,Weekday,Entire home/apt,3,FALSE,0,0,10,98,1,2.75,1.65
317,Amsterdam,€ 362.52,Weekday,Entire home/apt,2,FALSE,0,0,10,97,2,2.47,0.12
318,Amsterdam,€ 350.10,Weekday,Private room,2,TRUE,1,0,10,93,0,1.18,1.26
319,Amsterdam,"€ 1,038.36",Weekday,Entire home/apt,2,FALSE,0,0,9,90,1,1.76,1.68
320,Amsterdam,€ 432.36,Weekday,Private room,2,FALSE,0,0,8,90,1,1.43,1.36
321,Amsterdam,€ 337.68,Weekday,Private room,2,FALSE,0,0,10,98,1,1.55,0.92
322,Amsterdam,"€ 1,118.27",Weekday,Entire home/apt,4,FALSE,0,0,10,95,3,1.96,0.25
323,Amsterdam,€ 335.58,Weekday,Private room,2,FALSE,0,0,9,92,0,3.31,0.86
324,Amsterdam,€ 468.21,Weekday,Entire home/apt,2,FALSE,0,0,10,95,1,2.46,1.52
325,Amsterdam,€ 241.84,Weekday,Private room,2,FALSE,0,0,9,90,1,6.32,1.96
326,Amsterdam,"€ 1,739.04",Weekday,Entire home/apt,4,TRUE,0,0,10,98,2,2.14,0.24
327,Amsterdam,€ 368.62,Weekday,Entire home/apt,2,FALSE,0,0,10,98,1,6.29,2.38
328,Amsterdam,€ 346.59,Weekday,Private room,2,FALSE,0,0,9,89,0,2.01,0.40
329,Amsterdam,€ 417.83,Weekday,Private room,4,FALSE,0,0,10,96,2,2.94,1.00
330,Amsterdam,€ 421.34,Weekday,Entire home/apt,2,FALSE,0,1,10,95,1,1.74,1.88
331,Amsterdam,€ 712.86,Weekday,Entire home/apt,2,FALSE,0,0,10,94,1,1.09,1.19
332,Amsterdam,€ 308.39,Weekday,Private room,3,TRUE,1,0,9,97,1,1.91,1.52
333,Amsterdam,€ 333.23,Weekday,Private room,2,FALSE,0,0,9,88,0,2.14,0.08
334,Amsterdam,€ 356.20,Weekday,Private room,2,FALSE,0,0,10,100,1,1.87,0.84
335,Amsterdam,€ 351.51,Weekday,Private room,2,FALSE,1,0,9,84,0,1.56,0.18
336,Amsterdam,€ 264.34,Weekday,Private room,2,FALSE,1,0,10,97,1,3.55,2.44
337,Amsterdam,€ 344.25,Weekday,Private room,2,TRUE,0,0,10,98,1,2.58,1.94
338,Amsterdam,€ 515.78,Weekday,Entire home/apt,4,FALSE,0,0,9,93,3,2.68,1.29
339,Amsterdam,€ 491.65,Weekday,Entire home/apt,6,FALSE,0,0,10,90,3,4.05,0.68
340,Amsterdam,€ 501.25,Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,2.31,1.60
341,Amsterdam,€ 552.81,Weekday,Entire home/apt,3,FALSE,0,0,10,100,1,1.48,1.44
342,Amsterdam,€ 386.19,Weekday,Private room,2,FALSE,1,0,10,96,1,0.29,0.22
343,Amsterdam,"€ 1,136.55",Weekday,Entire home/apt,4,TRUE,0,0,9,95,2,0.36,0.23
344,Amsterdam,€ 268.09,Weekday,Private room,2,TRUE,0,0,10,99,0,8.40,3.35
345,Amsterdam,€ 319.41,Weekday,Private room,2,TRUE,0,0,10,99,1,3.26,1.84
346,Amsterdam,"€ 1,210.37",Weekday,Entire home/apt,4,FALSE,1,0,9,87,3,7.97,3.45
347,Amsterdam,€ 540.62,Weekday,Entire home/apt,4,FALSE,0,0,9,89,2,3.53,2.10
348,Amsterdam,"€ 1,044.69",Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,2.16,0.46
349,Amsterdam,€ 539.69,Weekday,Entire home/apt,6,TRUE,0,1,10,93,3,5.31,2.98
350,Amsterdam,€ 485.55,Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,3.55,1.39
351,Amsterdam,€ 178.10,Weekday,Private room,2,TRUE,0,0,10,96,1,8.89,0.45
352,Amsterdam,€ 661.31,Weekday,Private room,4,FALSE,0,1,9,95,2,0.30,0.27
353,Amsterdam,"€ 1,572.89",Weekday,Private room,4,FALSE,0,1,9,98,4,0.17,0.24
354,Amsterdam,€ 329.48,Weekday,Private room,2,FALSE,0,1,9,97,1,0.37,0.26
355,Amsterdam,€ 436.11,Weekday,Entire home/apt,2,FALSE,1,0,10,95,0,3.39,0.44
356,Amsterdam,€ 722.24,Weekday,Entire home/apt,4,TRUE,0,0,9,96,1,2.06,0.58
357,Amsterdam,€ 399.55,Weekday,Entire home/apt,4,FALSE,0,0,10,96,2,1.99,1.92
358,Amsterdam,€ 602.02,Weekday,Entire home/apt,2,FALSE,0,0,9,95,1,2.58,0.61
359,Amsterdam,€ 319.41,Weekday,Private room,4,TRUE,0,0,9,96,2,7.40,0.32
360,Amsterdam,€ 817.14,Weekday,Entire home/apt,4,FALSE,0,0,10,89,2,2.20,0.48
361,Amsterdam,€ 439.86,Weekday,Entire home/apt,4,FALSE,0,0,10,100,3,4.75,0.79
362,Amsterdam,€ 546.72,Weekday,Entire home/apt,3,FALSE,0,0,10,100,2,2.49,1.91
363,Amsterdam,"€ 1,161.16",Weekday,Entire home/apt,6,FALSE,1,0,9,87,4,1.14,0.43
364,Amsterdam,€ 393.46,Weekday,Private room,2,FALSE,0,0,10,92,1,1.66,1.73
365,Amsterdam,€ 386.19,Weekday,Private room,2,TRUE,1,0,10,96,1,0.34,0.27
366,Amsterdam,€ 540.62,Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,0.90,0.84
367,Amsterdam,€ 614.44,Weekday,Entire home/apt,4,TRUE,1,0,10,99,2,1.47,0.19
368,Amsterdam,€ 196.61,Weekday,Private room,2,FALSE,1,0,9,84,1,4.45,0.62
369,Amsterdam,€ 784.10,Weekday,Entire home/apt,5,FALSE,1,0,8,95,2,1.34,1.37
370,Amsterdam,€ 675.60,Weekday,Private room,4,FALSE,0,0,10,97,1,1.22,0.63
371,Amsterdam,€ 259.41,Weekday,Private room,3,FALSE,1,0,9,92,1,2.68,0.62
372,Amsterdam,€ 467.04,Weekday,Private room,2,FALSE,0,0,10,100,1,1.65,1.27
373,Amsterdam,€ 442.67,Weekday,Private room,2,FALSE,0,0,9,88,1,0.29,0.45
374,Amsterdam,€ 436.11,Weekday,Private room,2,TRUE,0,0,9,94,1,0.27,0.47
375,Amsterdam,€ 473.13,Weekday,Private room,2,TRUE,0,0,10,99,1,0.92,0.68
376,Amsterdam,€ 371.19,Weekday,Entire home/apt,2,FALSE,1,0,7,74,1,1.34,0.84
377,Amsterdam,€ 298.78,Weekday,Entire home/apt,2,FALSE,1,0,9,89,1,1.30,0.81
378,Amsterdam,€ 143.65,Weekday,Private room,2,FALSE,0,0,8,81,1,6.50,0.19
379,Amsterdam,€ 917.91,Weekday,Entire home/apt,4,TRUE,0,0,10,96,2,3.61,0.43
380,Amsterdam,€ 165.68,Weekday,Private room,2,TRUE,0,0,10,98,1,8.79,0.76
381,Amsterdam,€ 968.29,Weekday,Entire home/apt,6,FALSE,0,1,10,95,3,2.58,0.82
382,Amsterdam,€ 548.12,Weekday,Entire home/apt,3,FALSE,0,0,10,97,2,3.05,1.39
383,Amsterdam,€ 636.70,Weekday,Entire home/apt,2,TRUE,0,0,10,100,1,1.09,0.48
384,Amsterdam,€ 642.56,Weekday,Entire home/apt,4,FALSE,0,0,10,98,2,1.79,0.83
385,Amsterdam,€ 344.25,Weekday,Private room,2,TRUE,0,0,10,98,1,0.28,0.27
386,Amsterdam,€ 373.77,Weekday,Private room,2,TRUE,1,0,10,98,1,0.90,1.05
387,Amsterdam,€ 737.23,Weekday,Entire home/apt,2,FALSE,0,0,8,92,1,1.54,0.30
388,Amsterdam,€ 194.03,Weekday,Private room,2,FALSE,0,0,10,96,1,11.04,0.62
389,Amsterdam,"€ 2,061.96",Weekday,Entire home/apt,4,FALSE,0,0,9,98,4,1.34,0.38
390,Amsterdam,€ 282.85,Weekday,Private room,2,FALSE,1,0,9,88,1,2.77,1.64
391,Amsterdam,"€ 1,130.69",Weekday,Entire home/apt,4,FALSE,0,0,8,96,3,2.23,0.43
392,Amsterdam,€ 669.74,Weekday,Entire home/apt,2,FALSE,0,0,10,95,1,3.11,2.03
393,Amsterdam,€ 233.64,Weekday,Private room,2,TRUE,0,0,9,97,1,4.09,0.26
394,Amsterdam,€ 636.70,Weekday,Entire home/apt,2,FALSE,0,0,10,98,1,2.64,0.47
395,Amsterdam,€ 552.81,Weekday,Entire home/apt,4,FALSE,0,0,9,87,2,9.19,0.70
396,Amsterdam,€ 368.85,Weekday,Private room,2,TRUE,0,0,10,99,1,0.75,0.59
397,Amsterdam,€ 855.34,Weekday,Entire home/apt,6,FALSE,0,1,10,100,1,2.58,0.82
398,Amsterdam,€ 675.84,Weekday,Entire home/apt,4,FALSE,0,1,10,100,1,2.58,0.82
399,Amsterdam,€ 243.25,Weekday,Private room,2,FALSE,1,0,9,89,1,7.26,0.35
400,Amsterdam,€ 391.82,Weekday,Private room,2,FALSE,0,1,9,89,0,0.94,0.66
401,Amsterdam,€ 491.65,Weekday,Entire home/apt,2,FALSE,1,0,9,92,2,0.74,0.49
402,Amsterdam,€ 549.53,Weekday,Private room,3,FALSE,0,1,8,83,0,0.97,0.63
403,Amsterdam,€ 422.75,Weekday,Private room,4,FALSE,0,0,9,90,1,0.28,0.51
404,Amsterdam,€ 438.92,Weekday,Private room,2,FALSE,1,0,10,95,1,1.21,1.09
405,Amsterdam,€ 368.85,Weekday,Entire home/apt,2,FALSE,0,0,10,97,1,2.12,1.95
406,Amsterdam,€ 602.02,Weekday,Entire home/apt,4,FALSE,0,0,9,96,2,3.56,1.36
407,Amsterdam,€ 280.04,Weekday,Private room,2,TRUE,0,0,10,96,1,4.59,0.72
408,Amsterdam,€ 447.59,Weekday,Private room,2,FALSE,0,1,9,93,0,2.12,0.97
409,Amsterdam,€ 362.52,Weekday,Private room,4,TRUE,0,0,9,96,1,4.59,0.11
410,Amsterdam,€ 191.69,Weekday,Private room,2,FALSE,1,0,9,94,1,6.65,0.44
411,Amsterdam,€ 626.63,Weekday,Private room,2,FALSE,1,0,10,100,1,0.53,0.32
412,Amsterdam,€ 409.39,Weekday,Private room,2,FALSE,1,0,9,100,1,1.47,1.24
413,Amsterdam,€ 271.60,Weekday,Private room,2,TRUE,0,0,10,100,1,3.40,2.42
414,Amsterdam,€ 345.42,Weekday,Private room,2,TRUE,0,0,10,98,1,2.72,1.27
415,Amsterdam,€ 387.13,Weekday,Entire home/apt,2,FALSE,0,0,9,95,0,1.88,0.30
416,Amsterdam,€ 737.23,Weekday,Private room,4,TRUE,1,0,10,100,2,2.15,1.49
417,Amsterdam,€ 765.59,Weekday,Entire home/apt,4,FALSE,0,0,9,95,3,3.30,1.23
418,Amsterdam,€ 307.22,Weekday,Private room,2,TRUE,0,0,10,99,1,3.49,1.96
419,Amsterdam,"€ 1,179.67",Weekday,Entire home/apt,4,TRUE,1,0,10,100,2,0.67,0.59
420,Amsterdam,€ 657.32,Weekday,Private room,4,FALSE,0,1,9,73,2,3.08,0.53
421,Amsterdam,€ 620.77,Weekday,Private room,4,FALSE,0,1,10,95,2,3.16,0.48
422,Amsterdam,€ 618.19,Weekday,Private room,4,FALSE,0,1,10,93,2,3.15,0.54
423,Amsterdam,€ 409.39,Weekday,Entire home/apt,2,FALSE,0,0,9,94,2,2.94,1.48
424,Amsterdam,€ 507.58,Weekday,Private room,3,TRUE,1,0,9,97,2,2.76,0.48
425,Amsterdam,€ 392.05,Weekday,Entire home/apt,2,FALSE,0,0,9,90,1,2.71,1.24
426,Amsterdam,€ 737.23,Weekday,Entire home/apt,4,FALSE,0,0,8,88,1,0.50,0.34
427,Amsterdam,€ 501.25,Weekday,Private room,2,TRUE,1,0,10,96,0,0.34,0.32
428,Amsterdam,€ 700.44,Weekday,Entire home/apt,4,FALSE,1,0,9,93,2,2.79,1.05
429,Amsterdam,€ 399.55,Weekday,Private room,2,FALSE,0,0,9,88,0,0.41,0.45
430,Amsterdam,€ 300.89,Weekday,Private room,2,FALSE,1,0,9,89,1,2.81,1.06
431,Amsterdam,€ 722.71,Weekday,Entire home/apt,4,FALSE,1,0,8,76,3,2.96,1.64
432,Amsterdam,€ 306.05,Weekday,Private room,2,FALSE,1,0,9,81,1,2.90,1.61
433,Amsterdam,€ 678.41,Weekday,Entire home/apt,4,TRUE,0,0,10,97,2,10.73,0.50
434,Amsterdam,€ 418.06,Weekday,Entire home/apt,2,FALSE,1,0,10,94,0,1.08,0.94
435,Amsterdam,€ 482.98,Weekday,Entire home/apt,2,TRUE,0,0,9,93,1,0.34,0.56
436,Amsterdam,"€ 1,542.43",Weekday,Entire home/apt,4,FALSE,0,0,10,100,2,2.00,0.27
437,Amsterdam,€ 968.29,Weekday,Entire home/apt,6,FALSE,0,1,9,97,2,2.58,0.82
438,Amsterdam,€ 767.93,Weekday,Entire home/apt,4,FALSE,1,0,9,90,1,2.12,0.50
439,Amsterdam,€ 272.54,Weekday,Private room,2,TRUE,0,0,10,99,1,1.82,1.47
440,Amsterdam,€ 624.28,Weekday,Entire home/apt,4,FALSE,1,0,9,87,2,3.58,0.77
441,Amsterdam,"€ 1,179.67",Weekday,Entire home/apt,4,TRUE,0,0,10,97,3,1.41,0.67
442,Amsterdam,€ 602.25,Weekday,Entire home/apt,3,FALSE,1,0,9,96,2,3.54,0.44
443,Amsterdam,€ 358.77,Weekday,Private room,2,TRUE,0,0,9,95,1,2.76,0.86
444,Amsterdam,€ 943.69,Weekday,Entire home/apt,4,FALSE,0,0,10,92,1,2.50,0.98
445,Amsterdam,€ 313.31,Weekday,Private room,4,FALSE,0,0,10,94,1,0.74,0.62
446,Amsterdam,€ 452.28,Weekday,Private room,2,TRUE,1,0,10,99,1,1.34,0.53
447,Amsterdam,€ 241.14,Weekday,Private room,2,FALSE,0,0,10,92,0,8.23,3.40
448,Amsterdam,€ 393.46,Weekday,Private room,2,TRUE,1,0,10,100,1,7.33,3.51
449,Amsterdam,€ 526.09,Weekday,Entire home/apt,3,FALSE,0,0,8,86,3,2.10,1.56
450,Amsterdam,€ 704.19,Weekday,Entire home/apt,4,FALSE,0,0,9,100,3,3.70,2.29
451,Amsterdam,€ 712.63,Weekday,Entire home/apt,4,FALSE,0,0,10,97,2,3.43,0.29
452,Amsterdam,€ 553.04,Weekday,Private room,4,FALSE,1,0,10,100,2,3.85,1.00
453,Amsterdam,€ 497.74,Weekday,Private room,3,TRUE,0,0,10,100,0,0.80,0.63
454,Amsterdam,€ 356.43,Weekday,Entire home/apt,2,FALSE,1,0,10,93,0,0.10,0.31
455,Amsterdam,"€ 1,167.25",Weekday,Entire home/apt,4,TRUE,0,0,10,98,2,1.98,0.35
456,Amsterdam,€ 860.26,Weekday,Entire home/apt,4,FALSE,0,0,10,95,2,1.09,0.56
457,Amsterdam,€ 276.52,Weekday,Private room,2,FALSE,0,0,10,96,1,3.01,0.90
458,Amsterdam,"€ 1,450.33",Weekday,Entire home/apt,5,FALSE,1,0,10,100,2,0.53,0.22
459,Amsterdam,€ 436.11,Weekday,Private room,2,FALSE,0,0,9,92,1,1.48,1.45
460,Amsterdam,€ 362.52,Weekday,Private room,2,TRUE,1,0,10,98,1,1.34,0.52
461,Amsterdam,"€ 1,804.19",Weekday,Entire home/apt,6,FALSE,1,0,9,94,3,0.43,0.23
462,Amsterdam,€ 423.92,Weekday,Private room,2,FALSE,0,1,10,100,0,0.90,0.72
463,Amsterdam,€ 521.17,Weekday,Private room,3,FALSE,0,1,9,86,0,0.82,0.63
464,Amsterdam,€ 491.65,Weekday,Entire home/apt,3,FALSE,0,0,9,99,2,11.04,0.63
465,Amsterdam,€ 374.94,Weekday,Private room,2,FALSE,0,1,9,82,0,0.95,0.77
466,Amsterdam,€ 718.96,Weekday,Entire home/apt,2,FALSE,1,0,9,97,1,3.91,0.93
467,Amsterdam,€ 301.13,Weekday,Private room,2,TRUE,1,0,10,96,1,1.63,0.57
468,Amsterdam,€ 277.69,Weekday,Private room,2,TRUE,0,0,10,97,1,1.36,0.82
469,Amsterdam,€ 331.83,Weekday,Private room,2,TRUE,1,0,10,96,1,1.09,0.61
470,Amsterdam,€ 228.72,Weekday,Private room,2,FALSE,1,0,10,90,1,6.00,1.19
471,Amsterdam,€ 798.63,Weekday,Entire home/apt,4,FALSE,1,0,10,98,3,1.47,1.22
472,Amsterdam,€ 228.72,Weekday,Private room,2,FALSE,1,0,10,96,1,6.00,1.19
473,Amsterdam,€ 239.50,Weekday,Private room,2,TRUE,1,0,9,93,1,9.35,0.74
474,Amsterdam,€ 301.13,Weekday,Private room,2,FALSE,1,0,10,92,1,5.42,0.58
475,Amsterdam,€ 577.41,Weekday,Private room,3,TRUE,1,0,10,98,2,2.41,0.25
476,Amsterdam,€ 368.85,Weekday,Entire home/apt,2,FALSE,0,0,10,98,1,3.61,0.75
477,Amsterdam,€ 363.46,Weekday,Private room,2,FALSE,1,0,10,94,1,1.49,1.50
478,Amsterdam,€ 387.13,Weekday,Private room,2,TRUE,1,0,10,99,1,1.40,0.65
479,Amsterdam,€ 331.83,Weekday,Private room,2,TRUE,1,0,10,99,1,1.20,0.49
480,Amsterdam,€ 774.26,Weekday,Entire home/apt,4,FALSE,0,0,10,100,3,3.24,0.83
481,Amsterdam,€ 337.92,Weekday,Private room,2,TRUE,1,0,10,99,1,1.36,0.62
482,Amsterdam,€ 270.43,Weekday,Private room,2,TRUE,1,0,10,99,1,5.30,0.42
483,Amsterdam,€ 280.04,Weekday,Private room,2,FALSE,1,0,10,93,1,2.48,1.44
484,Amsterdam,€ 798.63,Weekday,Entire home/apt,4,FALSE,0,0,9,98,4,3.64,1.69
485,Amsterdam,€ 743.56,Weekday,Entire home/apt,2,TRUE,0,0,10,98,1,1.58,0.32
486,Amsterdam,€ 288.71,Weekday,Private room,2,FALSE,1,0,8,75,1,0.68,0.45
487,Amsterdam,€ 384.79,Weekday,Entire home/apt,2,FALSE,0,0,10,98,1,1.44,1.36
488,Amsterdam,€ 878.78,Weekday,Private room,4,FALSE,0,0,9,88,1,0.19,0.18
489,Amsterdam,"€ 1,567.03",Weekday,Entire home/apt,3,FALSE,0,0,10,100,0,0.14,0.20
490,Amsterdam,€ 614.44,Weekday,Private room,2,TRUE,0,0,10,99,1,3.84,2.81
491,Amsterdam,€ 337.68,Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,2.62,1.34
492,Amsterdam,€ 489.30,Weekday,Entire home/apt,2,FALSE,0,0,8,93,1,1.06,1.20
493,Amsterdam,€ 764.42,Weekday,Private room,4,FALSE,0,0,10,94,2,1.24,1.05
494,Amsterdam,€ 196.61,Weekday,Private room,2,FALSE,0,0,9,94,1,7.08,3.41
495,Amsterdam,"€ 1,044.69",Weekday,Entire home/apt,4,FALSE,0,0,8,91,2,0.29,0.07
496,Amsterdam,€ 394.39,Weekday,Entire home/apt,2,FALSE,0,0,10,90,1,5.15,1.43
497,Amsterdam,€ 721.53,Weekday,Entire home/apt,4,FALSE,0,0,9,96,2,3.99,1.02
498,Amsterdam,€ 556.56,Weekday,Private room,4,FALSE,0,0,7,82,1,0.60,0.15
499,Amsterdam,€ 762.07,Weekday,Private room,2,TRUE,0,0,10,90,1,0.76,0.92
500,Amsterdam,€ 337.92,Weekday,Private room,2,TRUE,1,0,10,96,1,1.23,0.51
501,Amsterdam,€ 890.96,Weekday,Entire home/apt,4,FALSE,0,0,10,98,2,3.96,0.81
502,Amsterdam,€ 410.56,Weekday,Private room,4,FALSE,0,1,9,91,1,4.70,3.41
503,Amsterdam,"€ 1,429.24",Weekday,Entire home/apt,3,TRUE,0,0,10,98,2,0.69,0.81
504,Amsterdam,€ 175.76,Weekday,Private room,2,FALSE,1,0,10,95,1,8.38,3.72
505,Amsterdam,€ 280.04,Weekday,Private room,2,TRUE,1,0,9,96,1,1.91,0.68
506,Amsterdam,€ 386.90,Weekday,Entire home/apt,2,FALSE,0,0,10,97,0,2.98,1.46
507,Amsterdam,€ 522.34,Weekday,Entire home/apt,4,FALSE,0,0,9,100,1,2.91,1.53
508,Amsterdam,€ 196.61,Weekday,Private room,2,FALSE,0,0,9,92,1,4.29,1.26
509,Amsterdam,€ 288.71,Weekday,Private room,2,TRUE,1,0,9,98,1,1.84,0.53
510,Amsterdam,€ 921.66,Weekday,Entire home/apt,4,FALSE,0,0,10,95,2,1.60,1.50
511,Amsterdam,€ 362.52,Weekday,Entire home/apt,4,TRUE,0,1,10,100,2,7.69,3.78
512,Amsterdam,€ 734.89,Weekday,Entire home/apt,2,FALSE,0,0,9,97,1,0.55,0.35
513,Amsterdam,€ 393.46,Weekday,Entire home/apt,2,FALSE,0,0,7,75,1,0.83,0.90
514,Amsterdam,€ 531.95,Weekday,Entire home/apt,4,FALSE,0,0,10,92,3,2.53,1.30
515,Amsterdam,€ 295.27,Weekday,Private room,2,FALSE,0,0,10,100,1,6.48,4.10
516,Amsterdam,€ 368.85,Weekday,Private room,2,FALSE,0,0,9,87,0,0.50,0.05
517,Amsterdam,€ 196.61,Weekday,Private room,2,FALSE,0,0,10,90,1,7.97,0.59
518,Amsterdam,€ 276.29,Weekday,Private room,2,FALSE,1,0,10,93,1,1.18,1.02
